0	9	1120	561	12	712	558	14	619	554	11	912	555	13	554	554	3	1495	767	5	1677	780	0	623	433	27341	
1	9	1125	506	12	1163	68	14	1060	70	11	1119	323	8	1130	614	10	1123	410	7	1136	723	4	1141	835	37100	
2	9	668	243	12	325	241	14	199	243	11	460	242	6	674	402	1	101	449	15	117	242	2	98	537	29436	
3	13	648	27	3	855	264	5	857	444	0	846	32	8	866	728	10	868	863	7	863	601	4	855	340	27484	
4	13	858	105	3	1416	70	5	1519	71	0	1074	146	6	1697	77	1	1275	71	15	1071	75	2	1345	70	28327	
5	8	644	320	10	647	473	7	695	214	4	405	214	6	610	214	1	220	215	15	219	400	2	314	217	30366	
6	9	649	799	12	932	380	14	786	377	11	647	943	13	859	379	3	651	554	5	649	637	0	653	375	39805	
7	9	1460	326	12	1064	322	14	937	323	11	1250	325	8	1557	328	10	1360	327	7	1652	327	4	1822	329	29162	
8	9	992	316	12	683	313	14	433	308	11	807	315	6	1122	317	1	1378	319	15	343	307	2	1300	319	23989	
9	13	208	86	3	455	172	5	639	169	0	205	172	8	862	173	10	865	309	7	960	171	4	543	170	29871	
10	13	644	225	3	634	729	5	720	730	0	418	226	6	811	731	1	442	730	15	530	226	2	556	729	41102	
11	8	1458	298	10	1562	297	7	1361	298	4	1195	298	6	1276	299	1	1035	295	15	1051	560	2	1115	295	25875	
