0	13	884	593	3	773	206	12	791	601	9	290	727	0	1327	259	15	1242	259	2	559	207	1	661	214	15880	
1	13	873	193	3	1113	495	12	984	194	9	386	472	4	1021	496	11	223	471	10	309	474	5	1196	496	47028	
2	13	923	639	3	1552	392	12	1007	637	9	913	173	14	1105	634	6	722	189	8	642	202	7	810	180	13596	
3	0	647	656	15	722	657	2	1085	286	1	1016	281	4	1158	288	11	506	71	10	601	60	5	927	283	13722	
4	0	676	181	15	745	178	2	860	545	1	764	542	14	603	176	6	1320	216	8	1397	216	7	1243	213	15786	
5	4	1501	420	11	491	368	10	1044	214	5	1407	407	14	1163	495	6	806	213	8	969	212	7	882	207	15033	
6	13	1165	497	3	1045	179	12	1091	500	9	689	937	0	1210	195	15	1289	200	2	946	188	1	1125	189	11833	
7	13	863	162	3	1115	689	12	943	175	9	1579	235	4	1022	682	11	1416	233	10	1499	237	5	941	680	10875	
8	13	977	383	3	1013	676	12	1151	386	9	880	150	14	1069	385	6	734	158	8	963	166	7	803	145	14350	
9	0	683	178	15	573	168	2	745	787	1	833	794	4	924	795	11	1510	666	10	1586	658	5	653	773	11247	
10	0	1451	606	15	1317	614	2	722	121	1	649	133	14	1543	621	6	583	505	8	404	502	7	494	500	9038	
11	4	645	502	11	1250	157	10	759	158	5	563	501	14	1247	471	6	507	179	8	588	175	7	675	159	18160	
