0	9	1	5	13544	
1	2	4	7	6236	
2	12	14	6	2848	
3	9	15	3	6408	
4	10	12	4	3403	
5	5	14	3	4395	
6	4	14	3	3593	
7	3	6	4	4560	
8	8	9	7	3739	
9	5	3	6	3625	
10	11	0	4	2560	
11	1	10	3	2531	
12	3	7	3	5505	
13	1	15	6	4809	
14	3	12	3	2172	
15	6	0	2	4270	
16	6	11	4	6717	
17	3	5	7	2345	
18	9	3	3	3700	
19	4	9	3	1859	
20	13	6	3	3314	
21	5	15	4	6942	
22	15	3	4	2840	
23	8	1	4	5032	
24	3	8	5	2942	
25	6	8	6	3749	
26	9	13	4	3032	
27	7	15	3	3340	
28	1	3	7	2809	
29	5	6	6	4692	
30	12	7	2	7642	
31	0	13	5	3801	
32	13	10	2	2372	
33	14	1	5	11188	
34	0	7	3	2646	
35	3	2	9	5090	
36	14	4	4	7126	
37	5	8	5	4691	
38	3	14	4	2157	
39	5	13	4	1121	
40	6	12	4	3333	
41	5	9	5	8156	
42	1	4	6	2967	
43	3	4	8	2454	
44	1	5	6	2527	
45	10	9	7	4529	
46	2	3	9	4502	
47	10	14	3	3062	
48	12	13	4	3091	
49	4	3	8	1916	
50	15	0	7	1728	
51	8	2	3	2700	
52	9	14	2	2296	
53	15	4	2	2348	
54	11	9	3	1904	
55	12	9	3	1113	
56	1	0	6	4529	
57	0	14	5	2899	
58	9	7	4	1457	
59	2	7	2	5684	
60	6	15	2	992	
61	5	11	2	1766	
62	0	9	2	4610	
63	3	9	2	3400	
64	1	13	4	3617	
65	7	14	3	1958	
66	7	1	3	2497	
67	1	0	7	3716	
68	15	13	7	1997	
69	14	3	5	2800	
70	7	13	3	1435	
71	14	6	3	5383	
72	4	11	2	1872	
73	7	5	5	2718	
74	15	9	3	5313	
75	3	15	4	1992	
76	9	6	3	1720	
77	7	1	2	1721	
78	2	12	2	813	
79	4	7	2	2098	
80	10	15	2	4781	
81	5	4	7	2516	
82	6	8	7	2581	
83	0	4	6	1998	
84	14	2	5	1750	
85	1	15	5	2067	
86	4	9	3	3394	
87	13	3	3	4219	
88	14	11	2	1404	
89	15	14	8	2672	
90	11	3	3	1714	
91	6	3	4	4906	
92	14	7	2	1384	
93	2	6	3	4559	
94	11	15	2	2440	
95	8	11	4	2126	
96	5	10	1	4996	
97	0	13	6	7253	
98	10	8	6	1906	
99	8	7	8	2623	
100	10	14	2	1922	
101	6	0	2	1940	
102	2	5	6	2283	
103	6	7	8	1966	
104	4	15	5	3430	
105	8	5	4	1504	
106	5	9	4	4423	
107	10	1	3	1749	
108	10	0	3	3091	
109	1	3	6	3384	
110	11	10	6	1590	
111	14	8	2	2572	
112	4	8	3	2604	
113	8	1	2	1994	
114	9	2	2	1529	
115	12	6	2	2226	
116	2	6	4	2225	
117	14	13	8	2062	
118	10	2	2	4310	
119	7	10	3	3315	
120	2	0	6	1442	
121	8	11	4	6129	
122	0	9	2	2058	
123	10	4	2	2109	
124	15	10	2	1729	
125	6	15	3	1187	
126	10	3	3	2029	
127	2	15	4	2687	
128	15	12	4	1820	
129	4	11	2	1216	
130	7	11	4	1925	
131	13	3	4	1376	
132	11	13	2	2157	
133	4	8	2	3684	
134	11	1	2	5661	
135	8	12	2	4430	
136	14	8	2	2801	
137	8	0	2	2059	
138	12	5	3	1457	
139	1	6	3	1559	
140	15	13	7	4332	
141	15	0	8	2192	
142	15	7	3	2497	
143	4	1	6	6204	
144	12	14	6	3833	
145	11	15	3	2004	
146	11	14	3	1310	
147	3	12	2	2220	
148	12	10	3	1622	
149	0	4	4	2026	
150	9	14	3	1394	
151	10	9	8	3872	
152	2	5	5	2298	
153	6	14	3	2719	
154	12	11	3	1081	
155	2	12	4	3344	
156	15	8	2	1726	
157	2	13	2	1969	
158	6	9	6	4595	
159	8	13	2	1998	
160	7	9	6	2251	
161	6	4	4	4163	
162	11	1	2	1672	
163	6	10	4	3054	
164	13	4	2	4079	
165	9	1	2	2578	
166	5	4	7	4501	
167	15	14	8	1471	
168	0	3	5	5006	
169	9	13	3	3758	
170	12	5	2	3301	
171	7	13	2	2755	
172	12	1	2	2644	
173	2	0	6	1473	
174	3	7	4	1402	
175	10	0	1	2095	
176	12	8	1	4238	
177	3	0	5	5529	
178	8	10	4	1894	
179	5	6	4	1500	
180	2	7	2	1466	
181	1	14	4	1967	
182	10	7	4	1863	
183	5	10	2	1403	
184	6	10	3	2016	
185	2	10	2	3457	
186	14	0	6	2689	
187	13	10	2	2030	
188	2	4	6	4256	
189	2	1	9	2961	
190	11	9	3	4141	
191	14	5	2	2255	
192	0	11	2	3495	
193	4	12	2	6636	
194	5	0	2	2464	
195	3	11	1	1485	
196	10	4	1	1300	
197	11	10	4	1545	
198	2	11	2	2321	
199	9	2	3	6017	
200	8	9	7	1780	
201	13	5	3	1813	
202	15	8	2	2787	
203	7	11	2	1096	
204	7	6	7	1743	
205	1	6	2	1895	
206	12	1	3	4125	
207	8	2	2	2437	
208	5	15	3	1593	
209	5	1	4	2247	
210	3	10	2	2628	
211	0	12	4	2029	
212	12	4	2	3560	
213	12	15	5	1494	
214	7	0	3	6602	
215	14	2	4	1689	
216	12	9	3	3735	
217	13	4	3	5189	
218	2	13	2	3876	
219	7	12	2	1718	
