0	0	715	496	1	555	616	7	198	131	15	997	680	13	870	589	2	438	612	8	276	106	14	966	591	36115	
1	0	1040	422	1	1169	384	7	194	342	15	992	514	4	1224	308	5	1441	261	6	320	275	11	285	638	33521	
2	0	1024	438	1	1235	178	7	1830	547	15	1019	336	10	1700	823	12	669	191	3	1325	128	9	1738	730	44319	
3	13	681	270	2	370	561	8	1160	886	14	572	304	4	248	701	5	299	816	6	1027	951	11	1199	263	48670	
4	13	653	428	2	522	771	8	1322	151	14	619	518	10	1490	330	12	612	221	3	424	840	9	1229	94	38145	
5	4	359	852	5	502	981	6	1029	121	11	1400	483	10	1295	270	12	482	358	3	399	741	9	1223	230	55299	
6	0	544	603	1	485	690	7	1424	189	15	638	502	13	770	357	2	476	768	8	1508	259	14	698	432	69762	
7	0	632	621	1	544	741	7	1212	185	15	637	548	4	466	891	5	404	986	6	1139	239	11	1621	412	36383	
8	0	677	722	1	632	845	7	1382	276	15	699	657	10	1546	479	12	722	454	3	616	938	9	1487	408	66774	
9	13	646	584	2	487	738	8	1282	284	14	565	531	4	490	816	5	577	998	6	1141	202	11	1670	389	38116	
10	13	634	388	2	428	662	8	1055	143	14	534	453	10	1357	350	12	728	306	3	484	770	9	1279	257	56188	
11	4	474	872	5	451	997	6	1262	187	11	1759	554	10	1596	416	12	1777	846	3	535	736	9	1507	338	53850	
