0	12	123	847	5	1704	825	14	240	842	11	233	124	4	1624	383	3	1503	78	10	867	969	1	1363	79	22264	
1	12	1646	481	5	134	515	14	1421	114	11	1626	994	13	1321	115	0	366	101	7	813	975	8	705	975	18680	
2	12	766	494	5	225	146	14	267	681	11	971	970	15	161	685	2	1630	100	6	914	97	9	1582	737	30231	
3	4	1770	709	3	1767	640	10	138	176	1	138	632	13	1664	272	0	963	99	7	621	899	8	704	901	14859	
4	4	1683	156	3	1694	538	10	233	206	1	1694	669	15	945	105	2	1694	603	6	484	888	9	132	209	89530	
5	13	1245	1002	0	1589	866	7	263	412	8	1099	181	15	1658	865	2	1650	420	6	193	411	9	1023	180	42199	
6	12	874	913	5	445	565	14	806	912	11	1589	337	4	1640	593	3	1708	591	10	1522	335	1	595	189	24544	
7	12	164	629	5	1538	74	14	94	701	11	545	74	13	165	699	0	469	965	7	1544	1005	8	1612	1005	46018	
8	12	1701	594	5	1292	70	14	1608	867	11	1680	189	15	1677	865	2	190	366	6	895	965	9	390	868	27330	
9	4	1616	587	3	925	144	10	383	140	1	990	144	13	1503	160	0	1326	905	7	429	756	8	495	755	34817	
10	4	277	527	3	278	593	10	486	242	1	119	595	15	1018	861	2	120	531	6	1290	278	9	420	243	32180	
11	13	1670	241	0	1670	104	7	488	366	8	608	364	15	1670	171	2	1211	835	6	488	298	9	610	299	39452	
