0	7	1178	622	6	1240	548	10	1102	576	14	1533	285	3	1621	355	0	1635	267	9	1172	558	13	1547	367	15202	
1	7	796	665	6	880	616	10	650	750	14	1193	404	5	1540	112	1	1279	333	11	448	847	4	1409	230	19377	
2	7	939	624	6	1000	606	10	1072	669	14	478	369	2	349	299	12	615	483	15	588	451	8	849	545	20824	
3	3	897	277	0	829	163	9	1275	328	13	945	306	5	370	233	1	853	313	11	1652	381	4	887	212	15429	
4	3	1722	826	0	1168	549	9	749	884	13	494	242	2	1621	806	12	413	216	15	1267	540	8	829	864	10623	
5	5	1670	576	1	862	447	11	344	665	4	1715	508	2	938	393	12	620	357	15	950	450	8	284	253	21481	
6	7	1119	493	6	1008	442	10	1218	535	14	635	255	3	478	319	0	527	222	9	1322	596	13	590	290	18270	
7	7	138	299	6	211	301	10	218	985	14	1312	543	5	1703	937	1	1662	735	11	337	955	4	1650	820	15694	
8	7	1437	655	6	1343	630	10	1354	697	14	477	416	2	303	297	12	692	434	15	536	332	8	1304	726	12869	
9	3	444	703	0	1102	528	9	1694	273	13	790	252	5	476	622	1	1133	610	11	1590	362	4	541	650	18335	
10	3	380	688	0	364	559	9	1302	617	13	492	537	2	353	760	12	429	491	15	427	568	8	1319	552	14473	
11	5	561	473	1	643	467	11	1159	113	4	675	398	2	601	408	12	878	205	15	712	310	8	1147	600	23264	
