0	14	405	181	7	1077	637	10	903	838	9	1251	496	11	822	1052	12	396	855	15	248	82	6	1264	275	18370	
1	14	55	47	7	1730	809	10	1896	53	9	1870	316	5	1642	1017	3	819	692	8	1877	646	4	843	918	19782	
2	14	394	1003	7	1696	92	10	1804	970	9	61	863	2	62	925	1	1747	972	0	1755	92	13	1622	499	18328	
3	11	434	347	12	220	296	15	1167	209	6	1810	610	5	837	721	3	735	721	8	1784	528	4	1083	206	15950	
4	11	101	54	12	613	424	15	727	568	6	1446	55	2	999	1005	1	931	912	0	659	619	13	735	646	23293	
5	5	164	1021	3	380	288	8	1235	410	4	292	209	2	171	283	1	499	400	0	1263	337	13	357	991	22541	
6	14	1033	207	7	1886	744	10	199	738	9	224	795	11	142	801	12	921	303	15	880	164	6	1894	834	28845	
7	14	1645	870	7	1647	810	10	1701	228	9	1313	415	5	1384	138	3	1314	475	8	1386	196	4	1701	285	29980	
8	14	1743	540	7	133	621	10	137	750	9	143	872	2	192	755	1	190	626	0	199	875	13	1742	494	26956	
9	11	385	387	12	873	338	15	383	277	6	390	331	5	872	279	3	385	439	8	868	218	4	873	396	28983	
10	11	639	443	12	1294	107	15	642	554	6	1295	211	2	1296	157	1	639	498	0	646	606	13	1297	275	23537	
11	5	1126	882	3	1223	879	8	1179	882	4	522	160	2	628	159	1	1065	880	0	474	162	13	578	161	25691	
