0	9	3	4	9383	
1	11	4	2	3439	
2	0	10	1	4868	
3	11	7	3	9032	
4	13	10	2	3442	
5	10	12	4	6644	
6	4	13	4	4001	
7	14	10	3	8685	
8	3	6	4	4751	
9	14	8	2	13767	
10	7	15	2	2087	
11	13	0	6	2368	
12	8	3	2	2290	
13	2	8	2	2438	
14	3	0	7	2878	
15	5	3	6	2508	
16	9	5	3	5344	
17	2	10	1	2658	
18	1	11	1	1634	
19	3	12	2	1978	
20	10	8	4	3465	
21	6	2	3	11693	
22	6	7	8	1746	
23	13	15	8	3348	
24	14	9	3	3571	
25	6	14	2	7946	
26	1	0	8	4219	
27	15	9	3	4602	
28	8	13	2	1591	
29	4	0	5	1695	
30	6	4	4	1997	
31	2	14	4	2363	
32	0	2	5	1843	
33	1	6	3	1908	
34	12	4	2	2836	
35	15	6	2	5876	
36	10	15	2	2376	
37	3	4	7	2265	
38	6	4	3	2657	
39	11	15	2	3321	
40	2	8	3	1645	
41	3	13	4	3039	
42	11	1	1	1188	
43	7	10	4	1719	
44	14	3	4	4470	
45	1	14	5	5173	
46	7	9	6	3809	
47	12	15	5	3425	
48	3	5	4	1704	
49	0	14	5	2258	
50	9	7	6	1837	
51	9	4	3	2695	
52	3	7	2	1519	
53	10	6	3	1289	
54	11	0	1	1278	
55	6	12	1	3490	
56	10	9	7	4636	
57	15	1	6	1333	
58	2	9	2	1405	
59	11	8	4	3524	
60	12	7	1	4778	
61	1	10	1	4567	
62	8	15	1	1942	
63	7	1	1	4794	
64	11	13	2	2535	
65	5	7	3	2942	
66	14	15	8	2344	
67	15	7	2	5845	
68	1	9	1	1441	
69	5	10	1	1879	
70	9	11	4	2226	
71	4	8	2	2063	
72	11	14	2	11970	
73	13	15	8	2036	
74	13	1	6	3207	
75	0	15	8	1438	
76	8	7	9	2840	
77	4	11	3	2641	
78	10	3	3	1641	
79	12	1	4	4728	
80	4	10	2	2051	
81	5	12	2	2317	
82	4	13	2	3629	
83	10	12	4	4579	
84	13	10	4	8271	
85	8	9	8	4126	
86	8	9	9	2219	
87	14	12	7	2246	
88	12	9	4	4067	
89	8	7	8	1580	
90	7	13	3	2077	
91	15	6	2	2715	
92	15	4	3	2395	
93	7	1	2	13865	
94	8	1	2	2734	
95	11	10	6	1755	
96	7	14	4	1121	
97	10	7	6	7342	
98	7	6	9	2153	
99	7	4	3	1797	
100	9	13	2	1301	
101	4	10	1	4664	
