0	13	1471	738	12	1292	640	6	407	57	8	752	278	2	1725	920	11	1132	553	10	883	394	7	595	153	47482	
1	13	861	613	12	669	471	6	232	857	8	316	879	3	1402	565	5	123	792	1	1445	655	0	952	564	26343	
2	13	1046	784	12	1080	912	6	134	280	8	228	361	4	1797	897	14	1050	345	15	1117	401	9	268	815	27482	
3	2	1605	591	11	818	1005	10	682	1005	7	453	708	3	1618	686	5	635	221	1	1532	677	0	1453	497	17688	
4	2	1577	925	11	120	395	10	130	204	7	876	456	4	1464	918	14	1709	128	15	1717	48	9	138	113	22966	
5	3	1011	407	5	1571	483	1	937	407	0	439	202	4	1495	486	14	156	130	15	254	146	9	247	885	15906	
6	13	715	319	12	875	151	6	1335	699	8	1547	540	2	70	124	11	1896	1042	10	1740	741	7	1483	602	24202	
7	13	752	477	12	745	365	6	438	974	8	132	984	3	1493	171	5	760	969	1	1686	180	0	1844	227	24768	
8	13	975	625	12	1725	550	6	1031	623	8	927	146	4	868	147	14	594	520	15	541	522	9	1786	550	17888	
9	2	1543	772	11	369	690	10	189	353	7	1678	295	3	245	352	5	967	281	1	310	691	0	1319	769	21707	
10	2	1857	511	11	1523	274	10	1141	723	7	770	447	4	1486	825	14	769	390	15	1487	888	9	1797	508	24451	
11	3	869	568	5	1506	669	1	578	396	0	1593	755	4	635	456	14	934	850	15	767	316	9	635	396	28859	
