0	3	871	86	9	874	505	7	750	507	12	870	316	2	759	88	13	750	329	6	627	507	4	1395	77	35801	
1	3	958	476	9	831	158	7	1067	153	12	1025	811	11	921	809	8	938	158	0	1160	470	1	1058	468	16033	
2	3	840	816	9	1474	267	7	1386	255	12	385	230	15	579	245	5	927	817	14	480	237	10	1567	274	16451	
3	2	1042	168	13	1274	782	6	421	742	4	952	163	11	337	287	8	341	750	0	1195	777	1	1123	165	19066	
4	2	491	859	13	653	398	6	1354	368	4	302	872	15	749	402	5	389	868	14	568	395	10	1364	469	12815	
5	11	1033	839	8	910	841	0	1222	191	1	247	261	15	1141	190	5	550	229	14	1320	190	10	1126	841	16954	
6	3	480	370	9	925	114	7	728	99	12	1525	707	2	344	365	13	1413	709	6	829	112	4	579	362	11141	
7	3	814	98	9	720	413	7	798	414	12	277	995	11	1387	869	8	888	409	0	203	998	1	903	104	10841	
8	3	1098	249	9	459	830	7	588	823	12	111	114	15	348	119	5	1030	246	14	219	111	10	348	828	12000	
9	2	590	680	13	1048	680	6	1079	227	4	707	682	11	375	195	8	971	221	0	936	687	1	811	689	11659	
10	2	1130	345	13	636	238	6	773	510	4	1208	347	15	559	230	5	1300	348	14	744	243	10	176	820	14341	
11	11	983	901	8	529	891	0	866	295	1	947	295	15	1177	289	5	778	290	14	1054	301	10	881	896	21313	
