0	4	539	329	2	886	701	5	749	786	14	359	259	6	1066	481	12	715	199	9	1038	218	13	196	435	3883	
1	4	199	861	2	96	897	5	555	687	14	1157	111	0	141	741	10	438	654	7	699	94	1	1125	297	29651	
2	4	320	720	2	61	909	5	498	520	14	839	443	8	734	284	11	1108	112	15	1173	234	3	1215	103	23389	
3	6	91	889	12	762	682	9	1214	131	13	1079	174	0	445	552	10	680	661	7	702	408	1	390	634	27065	
4	6	82	879	12	464	408	9	889	518	13	716	451	8	385	373	11	1209	81	15	958	232	3	1040	319	19210	
5	0	622	571	10	733	568	7	468	778	1	842	257	8	415	108	11	203	149	15	845	659	3	964	227	25537	
6	4	878	478	2	639	797	5	562	719	14	765	827	6	250	820	12	918	110	9	268	133	13	135	123	16437	
7	4	620	659	2	372	705	5	994	627	14	1086	765	0	705	589	10	1208	90	7	954	262	1	946	803	23364	
8	4	639	547	2	347	712	5	121	913	14	842	456	8	1164	240	11	1221	369	15	1077	144	3	1187	72	18933	
9	6	65	910	12	1219	82	9	1001	347	13	964	325	0	1199	171	10	1145	130	7	644	473	1	722	570	20551	
10	6	73	921	12	719	500	9	1220	99	13	601	488	8	1095	278	11	284	619	15	1104	102	3	393	687	20124	
11	0	715	471	10	511	314	7	950	310	1	1082	571	8	559	288	11	1223	84	15	1237	224	3	1127	61	29442	
