0	5	1051	354	12	218	641	11	1104	671	3	104	813	14	713	491	13	623	634	7	94	689	8	874	704	4783	
1	5	320	453	12	1083	269	11	771	202	3	429	453	4	339	222	9	679	203	10	996	269	6	439	223	221971	
2	5	547	210	12	983	435	11	892	432	3	358	214	2	262	208	15	802	431	0	751	209	1	648	213	40455	
3	14	332	594	13	509	583	7	423	410	8	866	588	4	599	406	9	788	589	10	419	594	6	510	405	52457	
4	14	680	380	13	516	210	7	853	196	8	431	217	2	766	202	15	598	383	0	1122	203	1	1034	200	49257	
5	4	736	462	9	390	325	10	478	329	6	647	464	2	713	160	15	299	327	0	504	161	1	613	161	35520	
6	5	372	363	12	814	174	11	854	361	3	457	363	14	775	357	13	732	167	7	539	362	8	900	171	87350	
7	5	409	143	12	421	464	11	738	464	3	588	269	4	321	145	9	507	470	10	822	467	6	504	270	43315	
8	5	521	403	12	483	831	11	379	830	3	259	271	2	359	271	15	585	829	0	625	405	1	717	404	18432	
9	14	432	159	13	631	270	7	524	467	8	716	272	4	710	469	9	801	269	10	525	158	6	613	469	37033	
10	14	704	554	13	908	230	7	608	177	8	999	234	2	520	182	15	608	551	0	422	296	1	337	302	54252	
11	4	892	378	9	893	166	10	636	207	6	505	388	2	418	386	15	551	206	0	986	173	1	806	379	54091	
