0	7	1187	906	3	1139	752	11	1209	568	6	176	213	2	434	202	12	669	482	0	301	350	1	1050	891	41272	
1	7	642	307	3	159	400	11	1159	295	6	168	884	5	613	576	13	1208	116	10	395	530	4	314	888	20142	
2	7	626	323	3	832	324	11	1193	132	6	171	867	15	1179	252	14	389	735	8	468	525	9	1098	104	30602	
3	2	96	904	12	718	377	0	395	817	1	1224	87	5	484	399	13	1222	240	10	374	642	4	523	639	16292	
4	2	74	911	12	695	600	0	363	579	1	1205	341	15	893	334	14	241	691	8	1080	111	9	1211	97	37602	
5	5	1077	66	13	1030	222	10	1229	233	4	95	899	15	1201	306	14	1204	91	8	681	480	9	1142	246	54231	
6	7	926	534	3	921	400	11	1209	103	6	140	896	2	409	733	12	1118	89	0	816	484	1	1143	168	37832	
7	7	437	369	3	575	592	11	1248	90	6	244	532	5	668	513	13	1178	83	10	1102	51	4	688	661	32332	
8	7	484	654	3	567	658	11	1037	279	6	134	881	15	1140	85	14	204	926	8	1042	96	9	1202	180	26662	
9	2	79	921	12	1181	124	0	535	653	1	633	567	5	1138	403	13	1117	274	10	1118	103	4	443	616	18462	
10	2	89	913	12	1227	76	0	771	584	1	694	521	15	1220	245	14	943	339	8	1144	112	9	781	164	16342	
11	5	279	754	13	1242	62	10	1128	73	4	557	482	15	1065	87	14	453	455	8	1186	109	9	1049	362	44891	
