0	8	6	5	4983	
1	2	6	5	1683	
2	2	10	6	1444	
3	8	10	6	1565	
4	14	5	6	3335	
5	1	6	4	4135	
6	3	9	5	3954	
7	12	2	4	2524	
8	2	3	3	2534	
9	15	6	3	1955	
10	7	11	4	2194	
11	8	15	3	4105	
12	15	0	2	6566	
13	1	11	2	3955	
14	13	10	3	5634	
15	12	2	3	5094	
16	9	0	2	7905	
17	7	14	1	3785	
18	8	3	2	5125	
19	3	8	3	3534	
20	13	12	4	4235	
21	9	3	5	4225	
22	1	12	4	1963	
23	13	0	4	2135	
24	6	4	7	4673	
25	7	0	3	2956	
26	0	10	5	2145	
27	5	2	4	1625	
28	3	7	6	2295	
29	15	10	5	1925	
30	0	11	3	6514	
31	3	12	2	3024	
32	12	7	2	2505	
33	6	3	1	7294	
34	8	7	2	5626	
35	10	0	3	4954	
36	0	8	4	3035	
37	3	2	2	3594	
38	13	7	4	2245	
39	9	14	3	2253	
40	14	1	2	2395	
41	7	4	1	3286	
42	15	3	6	8155	
43	7	11	6	4055	
44	0	6	7	2005	
45	4	5	6	1806	
46	2	14	7	2216	
47	4	6	7	1734	
48	14	11	7	1754	
49	1	8	5	2906	
50	15	14	3	4544	
51	3	1	4	1705	
52	10	15	3	2275	
53	9	1	3	5334	
54	15	6	4	2684	
55	10	1	3	6374	
56	6	14	6	2205	
57	4	9	3	3234	
58	8	12	6	2714	
59	13	6	5	3164	
60	10	6	6	2316	
61	5	8	7	2524	
62	4	12	7	2154	
63	6	1	3	12304	
64	10	12	6	5354	
65	7	15	6	1735	
66	11	8	3	1935	
67	14	3	2	2885	
68	1	5	2	2735	
69	0	1	3	5465	
70	7	3	4	2495	
71	5	15	7	2065	
72	2	7	2	4336	
73	12	8	5	2595	
74	14	12	8	2423	
75	3	14	2	3783	
76	9	15	8	2726	
77	2	4	8	2635	
78	6	5	6	1794	
79	14	8	7	3354	
80	2	1	6	4165	
81	10	7	3	5075	
82	15	3	7	3545	
83	4	8	6	2053	
84	12	6	6	4584	
85	14	9	7	3515	
86	3	10	7	2914	
87	1	15	3	11824	
88	7	13	3	1505	
89	14	15	4	1385	
90	3	0	4	1586	
91	6	12	6	1945	
92	11	9	7	1464	
93	10	5	6	1626	
94	2	4	7	1695	
95	14	8	6	1715	
96	9	4	6	1965	
97	4	13	7	1794	
98	3	0	6	1465	
99	10	1	5	1804	
100	14	4	6	1794	
101	11	4	5	2134	
102	15	12	4	2195	
103	8	4	6	1845	
104	6	11	5	1406	
105	11	12	3	2335	
106	7	9	6	2095	
107	8	15	7	1974	
108	13	3	6	1795	
109	1	8	5	4054	
110	1	15	3	2725	
111	2	13	2	4063	
112	5	14	3	2443	
113	11	4	2	1984	
114	14	0	2	1695	
115	11	3	7	3593	
116	2	10	6	4974	
117	10	8	7	2933	
118	11	0	5	3133	
119	9	11	7	1873	
120	5	3	7	2014	
121	2	11	6	1766	
122	13	6	5	4983	
123	0	2	5	2614	
124	2	15	4	3662	
125	13	11	4	1755	
126	9	13	7	2874	
127	4	15	3	2504	
128	9	6	2	3464	
129	5	7	6	2254	
130	15	0	4	3003	
131	2	6	5	2324	
132	14	4	6	2785	
133	4	10	7	2343	
134	12	0	4	7473	
135	9	1	3	3493	
136	10	12	4	2664	
137	2	8	3	2263	
138	4	15	5	2534	
139	14	11	6	1962	
140	7	2	7	1833	
141	13	0	7	1582	
142	5	8	6	2194	
143	7	12	5	1864	
144	1	7	7	1924	
145	15	12	7	1186	
146	1	14	7	1054	
147	9	2	7	1285	
148	1	7	7	1344	
149	8	2	7	1052	
150	15	13	8	1823	
151	15	9	8	1363	
152	5	7	6	2162	
153	5	6	5	2274	
154	11	10	3	3615	
155	13	9	6	2283	
156	2	14	3	4444	
157	8	9	6	2844	
158	14	12	6	1713	
159	7	8	6	913	
160	5	0	7	3364	
161	1	4	6	1713	
162	10	13	5	4874	
163	13	1	6	1573	
164	0	1	7	2764	
165	11	6	6	1594	
166	13	15	7	1593	
167	9	12	7	1614	
168	10	14	7	1494	
