0	9	501	596	5	785	250	1	872	273	4	251	315	2	156	311	8	888	722	6	972	718	15	592	586	21612	
1	9	367	190	5	1005	309	1	502	668	4	978	770	13	931	320	14	1078	769	11	456	193	3	419	673	12622	
2	9	783	884	5	687	891	1	720	651	4	1015	295	7	811	645	0	533	320	10	444	322	12	933	290	12962	
3	2	1116	565	8	740	654	6	1031	567	15	313	141	13	519	427	14	650	662	11	604	429	3	398	148	11252	
4	2	429	340	8	965	627	6	515	345	15	203	690	7	292	694	0	1051	202	10	882	629	12	948	211	18932	
5	13	155	319	14	802	261	11	242	320	3	210	623	7	296	627	0	714	259	10	716	532	12	802	529	12182	
6	9	448	539	5	130	817	1	215	821	4	642	135	2	802	366	8	718	367	6	551	131	15	361	527	16592	
7	9	336	396	5	98	202	1	186	211	4	637	169	13	425	392	14	910	467	11	825	459	3	729	175	23673	
8	9	325	838	5	242	832	1	777	150	4	882	666	7	864	151	0	165	450	10	251	444	12	796	658	14381	
9	2	917	597	8	399	549	6	447	333	15	536	329	13	1023	187	14	310	548	11	938	185	3	1005	593	14932	
10	2	722	213	8	511	502	6	1149	487	15	592	494	7	108	354	0	817	208	10	203	362	12	1061	492	15402	
11	13	238	206	14	632	122	11	717	124	3	901	744	7	819	744	0	149	203	10	420	493	12	326	498	11303	
