0	15	14	3	6421	
1	12	7	2	2748	
2	7	10	2	2297	
3	11	7	2	2549	
4	0	2	7	4888	
5	6	13	2	2408	
6	10	9	2	1177	
7	13	7	8	1827	
8	0	7	2	2939	
9	4	11	7	4698	
10	12	5	3	2247	
11	0	1	3	8067	
12	1	11	7	2477	
13	12	9	5	3427	
14	13	12	6	2849	
15	9	13	6	1538	
16	6	5	3	2088	
17	8	9	8	2808	
18	9	5	3	3487	
19	4	12	3	2659	
20	7	14	3	1318	
21	1	5	8	5098	
22	4	10	6	2797	
23	2	10	3	919	
24	2	8	7	628	
25	2	14	3	1750	
26	10	6	5	3326	
27	10	14	9	3288	
28	1	15	3	4628	
29	11	13	3	2658	
30	11	12	8	4809	
31	15	8	3	2547	
32	6	5	3	1578	
33	8	7	3	2619	
34	6	11	3	1546	
35	11	5	3	1426	
36	1	2	5	4048	
37	5	1	9	4739	
38	9	0	4	3537	
39	15	6	3	1648	
40	4	12	7	2908	
41	0	5	6	2187	
42	8	14	7	5387	
43	10	11	7	3367	
44	0	14	7	2027	
45	5	0	6	3168	
46	13	4	4	1578	
47	8	1	2	2157	
48	8	4	8	3568	
49	14	3	3	1810	
50	0	3	8	4937	
51	15	8	2	2287	
52	0	8	3	2858	
53	1	6	3	1618	
54	11	2	2	11657	
55	13	15	8	3998	
56	4	5	2	3708	
57	3	11	4	2888	
58	11	3	7	4149	
59	13	11	5	2577	
60	15	10	2	3047	
61	11	4	1	1999	
62	6	11	2	2638	
63	10	4	2	1677	
64	2	9	2	1568	
65	5	8	2	1578	
66	12	10	2	8716	
67	11	8	2	1398	
68	13	1	2	1748	
69	0	7	2	2998	
70	3	9	2	1368	
71	3	5	7	4358	
72	2	6	7	2618	
73	4	9	7	621	
74	14	2	3	1237	
75	6	14	7	1739	
76	13	6	5	2397	
77	9	7	3	1569	
78	10	15	9	1997	
79	4	3	7	1777	
80	9	15	8	2397	
81	3	8	2	2299	
82	1	7	5	2269	
83	0	11	2	1898	
84	2	10	2	1058	
85	11	9	9	1817	
86	14	12	9	1768	
87	13	15	6	1768	
88	2	4	9	2297	
89	15	11	9	2968	
90	0	10	2	1548	
91	2	13	3	4828	
92	6	2	9	2368	
93	14	4	3	2168	
94	13	5	3	3507	
95	8	13	3	917	
96	10	9	8	1499	
97	10	14	9	2439	
98	15	0	2	1448	
99	7	6	3	1646	
100	1	3	4	1638	
101	15	4	2	1497	
102	7	2	5	1738	
103	14	11	3	4467	
104	10	12	3	5637	
105	14	3	8	2108	
106	7	6	2	1658	
107	12	1	3	1627	
108	11	14	3	987	
109	10	0	8	2558	
110	11	10	8	1296	
111	1	8	3	1439	
112	3	12	3	1448	
113	8	3	3	1347	
114	4	7	8	2248	
115	10	1	3	7267	
116	11	2	2	3599	
117	1	6	2	1577	
118	13	14	7	1867	
119	14	8	7	1499	
120	13	4	2	3899	
121	5	2	8	2859	
122	7	2	6	1718	
123	4	8	4	2149	
124	7	8	7	2108	
125	14	5	2	1349	
126	0	13	8	2558	
127	9	14	8	2608	
128	5	7	7	2138	
129	11	9	7	2268	
130	9	0	6	3608	
131	14	6	3	2968	
132	15	5	3	2189	
133	5	7	8	2158	
134	13	12	6	1938	
135	10	8	4	1599	
136	9	5	3	2949	
137	11	12	3	2278	
138	15	5	2	3618	
139	0	4	3	1929	
140	6	15	2	3308	
141	12	5	3	2158	
142	0	15	3	2558	
143	2	3	3	3278	
144	15	2	3	4008	
145	5	8	2	1830	
146	13	8	2	9158	
147	0	1	1	1218	
148	3	15	8	3597	
149	2	12	3	2198	
150	12	9	7	1879	
151	4	1	6	2018	
152	3	0	7	1058	
153	12	15	7	2689	
154	6	9	3	1448	
155	7	3	9	2018	
156	2	9	1	3149	
157	15	7	4	1928	
158	14	13	7	2189	
159	2	12	3	2918	
160	10	8	7	1788	
161	4	9	2	1929	
162	6	12	2	3678	
163	9	15	9	1949	
164	13	7	5	1358	
165	0	13	2	3018	
166	3	6	8	3369	
167	4	5	7	1699	
168	1	4	6	2528	
169	15	11	7	1291	
170	12	8	5	498	
171	9	8	8	3069	
172	6	4	7	2708	
173	14	1	8	5758	
174	10	5	2	1859	
175	10	3	3	3549	
176	14	9	7	2008	
177	6	8	2	1308	
178	8	0	3	1649	
179	0	6	7	1978	
180	6	10	3	1248	
181	3	15	3	1389	
182	1	12	3	1238	
183	9	1	3	1038	
184	7	15	2	1658	
185	8	2	2	1528	
186	3	2	3	1279	
187	3	13	1	1569	
188	7	9	4	5598	
189	15	14	7	2728	
190	6	8	3	6549	
191	12	14	9	2349	
192	5	13	2	3749	
193	12	6	3	1511	
194	2	13	3	1488	
195	10	7	3	1308	
196	15	12	7	1599	
197	1	10	2	1619	
198	14	7	2	2228	
199	12	3	2	42109	
200	12	7	2	17307	
201	9	1	2	1149	
202	3	4	7	1467	
203	3	5	7	1449	
204	6	0	9	788	
205	15	2	2	1108	
206	13	10	2	977	
207	3	1	2	3248	
208	1	2	6	2399	
209	12	0	7	4117	
210	12	0	2	1618	
211	7	3	8	7988	
212	5	10	2	5188	
213	13	1	2	1138	
214	12	8	7	1758	
215	4	7	3	1189	
216	4	6	7	1328	
217	9	6	2	1510	
218	14	4	3	1258	
219	10	3	3	1167	
220	9	3	3	1870	
221	3	13	3	1728	
222	2	0	8	3848	
223	11	5	2	3098	
224	7	11	3	1599	
225	8	11	7	2399	
226	15	4	2	1289	
227	4	0	6	2158	
228	1	14	3	1178	
229	13	10	7	1958	
230	11	1	3	1568	
231	9	13	7	2328	
232	5	14	3	1388	
233	1	7	8	1848	
234	11	0	3	1329	
235	3	6	6	1328	
236	5	2	7	2378	
237	0	14	2	1838	
238	15	1	2	1169	
239	4	2	8	1048	
