0	1	0	6	5412	
1	2	1	4	5379	
2	15	5	4	3759	
3	14	13	3	5727	
4	13	12	6	5209	
5	7	8	2	5800	
6	1	8	4	7668	
7	9	12	3	4199	
8	1	10	2	6670	
9	4	7	3	7350	
10	8	2	4	7575	
11	3	12	1	6192	
12	6	3	3	5254	
13	15	9	3	6754	
14	1	8	5	4761	
15	4	5	6	4422	
16	11	2	2	3446	
17	2	9	2	7849	
18	2	0	6	5614	
19	10	5	3	7700	
20	14	8	3	4568	
21	6	12	4	4615	
22	7	15	6	5198	
23	3	0	3	4770	
24	0	8	7	6736	
25	12	14	8	7567	
26	15	13	8	5587	
27	11	6	2	3587	
28	3	1	8	3456	
29	0	4	8	3731	
30	0	4	8	3492	
31	10	7	3	5708	
32	10	3	3	4643	
33	12	1	2	3792	
34	9	13	7	6426	
35	11	14	4	3894	
36	1	15	3	5098	
37	9	11	7	3414	
38	13	7	4	7039	
39	14	2	5	4486	
40	0	11	2	3805	
41	13	11	3	3150	
42	7	12	2	3882	
43	1	3	8	6509	
44	5	6	4	4709	
45	3	0	3	4460	
46	13	14	4	6576	
47	12	7	2	4101	
48	10	1	2	6036	
49	6	12	4	8529	
50	1	15	3	3731	
51	6	2	7	3899	
52	14	5	2	3866	
53	10	13	2	4705	
54	13	5	7	3257	
55	1	13	4	5193	
56	0	10	2	3231	
57	8	5	3	8324	
58	3	15	7	7565	
59	7	3	8	5878	
60	4	13	4	3887	
61	4	8	7	6331	
62	3	5	4	4835	
63	10	4	2	6358	
64	14	1	2	2983	
65	13	0	2	3522	
66	3	12	2	3551	
67	12	5	4	2296	
68	8	10	6	3055	
69	3	6	3	3211	
70	14	11	5	5458	
71	12	4	8	3305	
72	4	15	3	3678	
73	5	4	8	6026	
74	12	15	2	2353	
75	12	1	2	4008	
76	2	11	2	5192	
77	10	5	1	4106	
78	10	9	3	4834	
79	9	4	3	7388	
80	8	15	2	6176	
81	0	8	7	4834	
82	10	9	3	2853	
83	5	12	6	4490	
84	3	10	6	5176	
85	12	13	7	4664	
86	0	7	4	2825	
87	5	1	7	3866	
88	10	12	3	3582	
89	9	15	3	4387	
90	15	0	2	3207	
91	4	12	7	3185	
92	3	7	7	5704	
93	15	7	7	3138	
94	6	1	3	4741	
95	4	8	7	4271	
96	9	8	7	4055	
97	10	15	4	6405	
98	8	12	7	3893	
99	6	5	4	2764	
100	11	1	7	6485	
101	1	4	4	6096	
102	3	4	3	4479	
103	5	13	5	4522	
104	9	14	4	4049	
105	1	14	3	5161	
106	7	6	8	5572	
107	9	6	2	6581	
108	13	3	2	6737	
109	9	8	6	3270	
110	8	15	3	4043	
111	5	11	2	4740	
112	8	11	4	7954	
113	0	12	4	5801	
114	13	4	4	2994	
115	8	12	7	4116	
116	3	8	3	8734	
117	4	15	2	5864	
118	1	5	2	6950	
119	15	11	7	6316	
120	2	15	3	5448	
121	7	4	3	4344	
122	9	5	6	5742	
123	2	12	3	4274	
124	2	7	3	3207	
125	13	15	7	3528	
126	14	4	2	3239	
127	1	7	3	6020	
128	11	15	6	5822	
129	2	7	4	7762	
130	8	5	3	5006	
131	14	7	4	7756	
132	14	0	3	4523	
133	8	3	1	4830	
134	10	2	7	6008	
135	7	5	7	3925	
136	13	2	2	4039	
137	11	9	7	3904	
138	0	15	1	8516	
139	9	7	3	5110	
140	5	0	3	4413	
141	11	3	7	7756	
142	9	0	4	3394	
143	15	10	3	3509	
144	15	6	3	3415	
145	11	7	6	6212	
146	4	2	3	2828	
147	14	5	2	3368	
148	10	14	8	3336	
149	7	1	5	14860	
150	2	10	7	4647	
151	8	13	6	3638	
152	3	14	2	5673	
153	15	14	7	4230	
154	1	11	4	5271	
155	3	2	7	4367	
156	15	2	4	2833	
157	7	0	3	3668	
158	11	12	2	4331	
159	7	11	6	6571	
160	5	11	4	4085	
161	12	0	6	4534	
162	7	14	4	4917	
163	14	8	4	3836	
164	2	9	2	5703	
165	0	10	5	4012	
166	6	10	6	5423	
167	10	14	8	5727	
168	12	2	4	9546	
169	6	4	4	4591	
170	6	13	4	4054	
171	14	15	5	3415	
172	11	12	3	3139	
173	0	6	4	3867	
174	2	5	3	4486	
175	6	0	4	5131	
176	6	4	4	4387	
177	4	2	4	7621	
178	10	7	3	4773	
179	13	1	6	5900	
180	4	3	2	9821	
181	7	5	4	15411	
182	9	14	3	3357	
183	11	8	3	2864	
184	6	7	5	6457	
185	1	6	3	2734	
186	15	12	3	3269	
187	4	1	3	4636	
188	6	10	5	7939	
189	13	3	4	5427	
190	14	12	7	2802	
191	6	8	3	6004	
192	6	14	7	6695	
193	8	6	5	3864	
194	5	9	6	4819	
195	11	0	2	2764	
196	7	9	3	3738	
197	13	0	3	3731	
198	6	13	2	6207	
199	11	10	4	4393	
200	0	1	5	4668	
201	11	6	4	3399	
202	11	13	4	3145	
203	9	0	3	5790	
204	1	9	7	4913	
205	12	10	4	6264	
206	1	2	3	4544	
207	10	13	3	4174	
208	15	6	4	6909	
209	3	9	2	5135	
210	2	5	3	5396	
211	11	4	2	2604	
212	9	12	2	5110	
213	0	5	2	3228	
214	8	7	2	5915	
215	14	0	3	2370	
216	9	3	3	5609	
217	14	6	7	4178	
218	8	10	6	2709	
219	4	11	3	3731	
220	14	3	2	3586	
221	9	13	4	11511	
222	15	3	4	3587	
223	2	14	4	5766	
224	6	2	7	2790	
225	8	13	5	6260	
226	13	2	3	2301	
227	0	2	4	3451	
228	6	9	3	5360	
229	15	5	5	4757	
230	11	10	7	7876	
231	4	14	3	6940	
232	8	2	4	36305	
233	7	13	3	3898	
234	2	3	3	4896	
235	9	4	3	3868	
236	3	11	7	3862	
237	10	4	4	6321	
238	9	1	7	3743	
239	5	3	4	3867	
