0.000	121.163	153.192	106.774	486.885	519.677	518.459	527.683	622.271	358.198	281.993	326.006	173.590	206.732	112.819	77.203	
121.163	0.000	51.319	104.385	119.367	189.240	224.587	607.742	271.732	289.466	347.681	455.014	313.805	306.778	228.151	189.925	
153.192	51.319	0.000	54.516	64.925	134.772	174.675	601.803	225.597	239.553	297.770	439.350	332.222	309.880	236.804	218.718	
106.774	104.385	54.516	0.000	77.614	193.633	292.267	454.374	274.505	293.139	302.523	311.521	155.711	276.352	133.007	99.183	
486.885	119.367	64.925	77.614	0.000	88.034	158.764	222.668	231.379	268.477	315.436	466.171	544.018	348.143	304.322	439.632	
519.677	189.240	134.772	193.633	88.034	0.000	80.737	144.526	168.690	208.822	258.714	439.271	562.947	378.807	360.497	469.135	
518.459	224.587	174.675	292.267	158.764	80.737	0.000	72.941	61.640	117.870	179.345	191.309	391.411	292.103	346.949	568.272	
527.683	607.742	601.803	454.374	222.668	144.526	72.941	0.000	83.143	87.683	164.004	653.839	545.400	667.120	541.688	525.267	
622.271	271.732	225.597	274.505	231.379	168.690	61.640	83.143	0.000	66.544	116.444	309.582	638.441	344.263	419.412	565.170	
358.198	289.466	239.553	293.139	268.477	208.822	117.870	87.683	66.544	0.000	61.498	126.425	230.867	319.819	453.854	407.773	
281.993	347.681	297.770	302.523	315.436	258.714	179.345	164.004	116.444	61.498	0.000	68.200	154.515	351.358	498.806	331.543	
326.006	455.014	439.350	311.521	466.171	439.271	191.309	653.839	309.582	126.425	68.200	0.000	188.454	325.647	399.447	260.233	
173.590	313.805	332.222	155.711	544.018	562.947	391.411	545.400	638.441	230.867	154.515	188.454	0.000	67.382	90.567	172.457	
206.732	306.778	309.880	276.352	348.143	378.807	292.103	667.120	344.263	319.819	351.358	325.647	67.382	0.000	96.923	158.725	
112.819	228.151	236.804	133.007	304.322	360.497	346.949	541.688	419.412	453.854	498.806	399.447	90.567	96.923	0.000	49.961	
77.203	189.925	218.718	99.183	439.632	469.135	568.272	525.267	565.170	407.773	331.543	260.233	172.457	158.725	49.961	0.000	
