0.000	225.515	356.719	639.001	679.721	739.751	585.509	525.073	553.174	452.770	572.342	709.392	403.108	281.345	226.138	124.252	
225.515	0.000	138.779	116.429	348.039	358.788	543.006	570.702	554.322	565.660	808.580	628.668	470.669	243.835	291.890	237.492	
356.719	138.779	0.000	145.820	273.993	419.870	520.208	603.785	494.293	566.713	555.050	554.622	617.966	460.040	891.401	385.972	
639.001	116.429	145.820	0.000	165.196	259.304	350.777	578.601	413.012	586.613	625.242	605.559	774.193	628.042	569.725	607.912	
679.721	348.039	273.993	165.196	0.000	127.806	327.601	589.013	419.725	623.195	657.167	690.781	744.547	600.184	604.202	628.804	
739.751	358.788	419.870	259.304	127.806	0.000	253.954	625.803	329.004	685.590	707.272	732.016	713.266	609.852	608.432	675.147	
585.509	543.006	520.208	350.777	327.601	253.954	0.000	119.083	139.138	281.936	321.624	578.996	708.634	716.055	430.310	642.229	
525.073	570.702	603.785	578.601	589.013	625.803	119.083	0.000	183.976	179.445	223.975	823.023	538.816	384.170	521.569	439.608	
553.174	554.322	494.293	413.012	419.725	329.004	139.138	183.976	0.000	107.174	261.629	588.136	642.113	643.669	533.016	587.079	
452.770	565.660	566.713	586.613	623.195	685.590	281.936	179.445	107.174	0.000	112.005	705.714	506.382	372.106	587.026	391.366	
572.342	808.580	555.050	625.242	657.167	707.272	321.624	223.975	261.629	112.005	0.000	121.142	456.383	602.853	599.373	569.419	
709.392	628.668	554.622	605.559	690.781	732.016	578.996	823.023	588.136	705.714	121.142	0.000	189.727	779.238	420.563	736.773	
403.108	470.669	617.966	774.193	744.547	713.266	708.634	538.816	642.113	506.382	456.383	189.727	0.000	128.209	155.703	266.457	
281.345	243.835	460.040	628.042	600.184	609.852	716.055	384.170	643.669	372.106	602.853	779.238	128.209	0.000	110.603	157.163	
226.138	291.890	891.401	569.725	604.202	608.432	430.310	521.569	533.016	587.026	599.373	420.563	155.703	110.603	0.000	104.946	
124.252	237.492	385.972	607.912	628.804	675.147	642.229	439.608	587.079	391.366	569.419	736.773	266.457	157.163	104.946	0.000	
