0.000	209.214	346.708	389.166	543.807	631.229	685.536	842.956	879.251	837.658	770.674	643.485	427.584	332.798	245.957	239.048	
209.214	0.000	197.340	247.663	398.674	485.096	617.543	767.407	827.049	826.634	901.512	766.850	446.224	476.201	533.832	462.709	
346.708	197.340	0.000	103.943	255.916	517.846	563.850	718.117	774.148	739.885	896.090	704.005	585.871	529.412	605.666	546.710	
389.166	247.663	103.943	0.000	167.461	323.238	500.412	576.194	663.377	717.037	762.819	732.701	748.990	575.713	555.292	536.112	
543.807	398.674	255.916	167.461	0.000	177.870	399.570	419.933	528.297	700.758	748.931	760.027	904.163	682.705	653.397	626.166	
631.229	485.096	517.846	323.238	177.870	0.000	346.218	470.606	591.779	700.166	644.045	725.438	679.345	364.251	532.908	518.781	
685.536	617.543	563.850	500.412	399.570	346.218	0.000	123.472	265.808	427.245	402.592	551.518	740.083	673.187	699.652	681.226	
842.956	767.407	718.117	576.194	419.933	470.606	123.472	0.000	155.522	320.211	546.298	609.067	823.159	581.282	728.996	719.209	
879.251	827.049	774.148	663.377	528.297	591.779	265.808	155.522	0.000	168.004	426.497	516.231	822.132	702.901	788.414	789.040	
837.658	826.634	739.885	717.037	700.758	700.166	427.245	320.211	168.004	0.000	300.803	340.107	646.108	756.470	889.280	911.364	
770.674	901.512	896.090	762.819	748.931	644.045	402.592	546.298	426.497	300.803	0.000	293.800	793.763	646.955	534.942	475.045	
643.485	766.850	704.005	732.701	760.027	725.438	551.518	609.067	516.231	340.107	293.800	0.000	517.944	862.766	706.608	708.531	
427.584	446.224	585.871	748.990	904.163	679.345	740.083	823.159	822.132	646.108	793.763	517.944	0.000	470.990	406.082	411.368	
332.798	476.201	529.412	575.713	682.705	364.251	673.187	581.282	702.901	756.470	646.955	862.766	470.990	0.000	118.202	211.113	
245.957	533.832	605.666	555.292	653.397	532.908	699.652	728.996	788.414	889.280	534.942	706.608	406.082	118.202	0.000	128.451	
239.048	462.709	546.710	536.112	626.166	518.781	681.226	719.209	789.040	911.364	475.045	708.531	411.368	211.113	128.451	0.000	
