0	14	13	3	17636	
1	2	9	2	4901	
2	1	9	4	9791	
3	5	7	7	13117	
4	9	14	3	9440	
5	3	2	5	5505	
6	0	15	2	2537	
7	1	3	2	3061	
8	8	13	2	2120	
9	7	3	7	9153	
10	1	8	1	7160	
11	8	9	2	9044	
12	3	15	3	6350	
13	11	15	3	4397	
14	15	4	1	2678	
15	6	7	2	2072	
16	6	15	1	6850	
17	11	12	2	4300	
18	8	11	2	5649	
19	13	10	2	2569	
20	11	8	2	2214	
21	12	5	2	6799	
22	15	1	3	2420	
23	5	11	1	6285	
24	15	7	4	3081	
25	14	11	3	4948	
26	0	1	4	2275	
27	5	9	5	5553	
28	2	4	7	3242	
29	12	1	5	2807	
30	10	14	5	2218	
31	8	5	6	6358	
32	15	7	6	2463	
33	15	8	3	5103	
34	13	7	3	3072	
35	9	15	3	1577	
36	12	1	4	4115	
37	7	11	4	1573	
38	11	2	3	2258	
39	2	5	2	3572	
40	6	0	2	2495	
41	9	0	2	4299	
42	3	11	2	1540	
43	6	1	2	7571	
44	14	4	2	1802	
45	14	1	3	3342	
46	0	15	2	3938	
47	5	4	2	1905	
48	11	0	1	4021	
49	8	14	7	8088	
50	5	11	6	2428	
51	5	12	3	2514	
52	6	14	7	2977	
53	4	13	6	2605	
54	1	11	5	2332	
55	4	10	5	2043	
56	11	7	6	2026	
57	14	1	4	2508	
58	6	9	4	4557	
59	11	4	3	6938	
60	2	12	4	1937	
61	8	0	5	6350	
62	0	5	4	2675	
63	7	2	4	6226	
64	14	7	3	3861	
65	0	2	7	3071	
66	0	14	6	2546	
67	15	10	7	3900	
68	3	2	7	5582	
69	3	4	3	5054	
70	4	6	6	3300	
71	3	13	7	1701	
72	7	2	3	5852	
73	14	12	6	2096	
74	4	12	6	1492	
75	14	15	7	3122	
76	2	10	6	1616	
77	8	0	7	1699	
78	4	8	7	2666	
79	0	7	6	2165	
80	2	8	6	1487	
81	14	7	6	1959	
82	4	3	5	1938	
83	5	1	6	1558	
84	4	13	5	1460	
85	10	6	6	1697	
86	11	1	5	1763	
87	1	7	6	1245	
88	10	12	5	1491	
89	2	6	5	1668	
90	12	15	5	981	
91	10	12	7	1434	
92	15	6	4	4464	
93	4	2	5	1210	
94	7	4	5	1532	
95	10	0	5	2963	
96	13	5	6	2583	
97	2	11	5	1577	
98	2	15	6	1732	
99	7	9	5	931	
100	1	10	6	1547	
101	12	7	6	1896	
102	13	15	5	1870	
103	9	5	6	2371	
104	4	8	4	3022	
105	11	15	4	1141	
106	7	1	4	1319	
107	3	6	5	2014	
108	10	2	6	2713	
109	12	14	6	1027	
110	10	9	7	1821	
111	6	1	6	2102	
112	12	9	7	1700	
113	3	9	6	1904	
114	6	13	6	1777	
115	3	5	7	2369	
116	5	14	5	3586	
117	4	10	6	2277	
118	10	3	5	6764	
119	2	1	4	4089	
120	0	14	5	2490	
121	0	1	3	1735	
122	14	2	6	2446	
123	5	4	2	4164	
124	3	7	7	2343	
125	15	2	4	2023	
126	8	10	5	2057	
127	6	4	5	1465	
128	10	6	4	1968	
129	12	11	6	2399	
130	6	12	5	1741	
131	13	8	4	1966	
132	7	0	3	2633	
133	14	8	3	4825	
134	0	6	4	3023	
135	9	13	3	1466	
136	5	3	4	2308	
137	14	2	3	3600	
138	14	3	3	2663	
139	10	15	4	5526	
140	11	10	2	6720	
141	5	10	3	2010	
142	9	14	3	2523	
143	12	13	4	1746	
144	8	9	4	1967	
145	13	6	5	4075	
146	6	3	3	3051	
147	14	4	7	3587	
148	5	10	4	4865	
149	13	0	4	1783	
150	5	14	3	3304	
151	15	1	3	1897	
152	10	3	2	2245	
153	5	7	6	2665	
154	11	4	4	2389	
155	11	9	7	1808	
156	0	5	5	2740	
157	13	10	4	2197	
158	8	15	4	1892	
159	6	7	3	1991	
160	9	0	3	1478	
161	3	15	5	2200	
162	15	14	4	1266	
163	9	13	4	1245	
164	3	9	4	1154	
165	4	1	5	2364	
166	1	13	6	1486	
167	8	5	5	1648	
168	6	11	5	1153	
169	5	15	7	2311	
170	13	0	7	1635	
171	11	3	8	1581	
172	14	11	4	2587	
173	14	6	4	6545	
174	12	15	4	2120	
175	8	1	5	1313	
176	4	0	4	1461	
177	3	12	3	2338	
178	12	6	3	2993	
179	8	12	7	2308	
180	5	2	6	2339	
181	3	1	8	1906	
182	2	8	5	3394	
183	4	12	4	3275	
184	14	13	3	2247	
185	6	8	5	2491	
186	11	13	8	5370	
187	12	8	7	2585	
188	10	11	6	5991	
189	5	15	6	2678	
190	12	7	6	1281	
191	8	7	5	1623	
192	8	6	6	1036	
193	4	7	5	1068	
194	1	5	6	891	
195	9	1	7	1029	
196	13	3	6	1496	
197	13	15	7	1011	
198	11	13	6	1435	
199	0	12	7	1028	
200	4	0	6	1335	
201	9	2	6	1593	
202	3	0	6	1654	
203	9	15	6	2583	
204	7	9	6	940	
205	10	0	6	1365	
206	2	12	6	1203	
207	3	0	4	2304	
208	2	1	6	1704	
209	11	9	7	1460	
210	1	10	3	1792	
211	5	6	3	1183	
212	7	10	2	2050	
213	15	4	4	1695	
214	11	0	2	1758	
215	9	4	1	1916	
216	0	12	6	2043	
217	11	6	4	1855	
218	1	13	3	1210	
219	4	1	2	1421	
220	12	3	2	1108	
221	7	10	2	1585	
222	0	2	3	1355	
223	2	13	2	1230	
224	10	8	3	1469	
225	7	13	2	1492	
226	14	10	3	1527	
227	9	4	3	1449	
228	8	7	2	4289	
229	12	9	2	1823	
230	3	14	1	3415	
231	3	8	1	1481	
232	5	13	3	1869	
233	9	6	2	2043	
234	12	13	2	2713	
235	10	9	2	4054	
236	6	2	6	2509	
237	6	5	3	3292	
238	8	3	2	1875	
239	13	2	2	2462	
