0	0	3	1	4243	
1	9	4	1	1396	
2	10	12	1	1859	
3	6	4	4	2209	
4	12	0	1	2700	
5	6	5	1	1412	
6	13	4	1	830	
7	7	15	6	3961	
8	1	11	6	5771	
9	13	8	1	3179	
10	3	4	1	3118	
11	5	13	1	2214	
12	6	1	1	7793	
13	10	0	1	4073	
14	13	9	6	3181	
15	3	14	2	3050	
16	13	14	1	1543	
17	6	0	1	1266	
18	15	3	1	1619	
19	13	7	1	867	
20	6	13	1	1231	
21	14	7	1	1418	
22	4	6	1	1265	
23	11	9	1	1339	
24	15	14	4	3368	
25	9	8	1	3197	
26	0	14	1	4885	
27	9	1	5	1775	
28	13	15	1	2089	
29	5	7	1	1616	
30	5	3	1	887	
31	9	14	1	1510	
32	13	0	1	2166	
33	12	15	1	2638	
34	12	13	1	2912	
35	7	9	1	1448	
36	0	4	1	1889	
37	1	3	1	1647	
38	11	9	1	4068	
39	5	15	1	1141	
40	8	13	1	1183	
41	12	8	1	4050	
42	5	15	1	1385	
43	9	10	1	1123	
44	2	10	1	1514	
45	1	3	1	964	
46	1	0	4	2554	
47	8	10	4	2478	
48	2	7	1	2701	
49	11	10	6	4061	
50	10	3	6	3389	
51	5	7	6	14318	
52	11	4	2	4054	
53	9	8	6	2213	
54	5	4	6	2895	
55	15	0	1	1947	
56	8	1	1	1979	
57	3	8	1	1418	
58	5	4	1	1231	
59	0	7	1	1792	
60	6	9	1	2125	
61	2	1	1	1724	
62	12	14	1	1637	
63	9	14	1	1043	
64	15	6	7	2358	
65	12	1	7	3488	
66	0	11	1	2167	
67	0	8	7	3371	
68	10	0	1	1809	
69	1	0	1	2010	
70	15	1	1	2650	
71	15	9	1	4456	
72	3	5	1	5161	
73	5	9	7	3174	
74	15	8	1	20455	
75	3	11	6	3008	
76	2	15	6	4303	
77	12	5	1	2088	
78	10	9	1	1397	
79	14	15	7	2415	
80	11	0	1	2296	
81	4	14	1	1307	
82	7	15	7	2306	
83	12	13	7	2551	
84	7	0	7	1606	
85	1	5	3	3756	
86	15	9	1	1761	
87	9	3	1	1639	
88	2	6	7	6389	
89	3	2	6	3291	
90	11	8	5	2071	
91	6	14	9	3384	
92	2	13	2	2203	
93	7	6	7	2614	
94	12	6	3	3008	
95	5	10	1	2452	
96	13	5	1	1708	
97	7	1	1	2446	
98	12	11	1	1621	
99	6	11	1	1246	
100	8	0	1	2021	
101	0	2	1	1173	
102	0	13	1	1216	
103	1	14	1	1057	
104	7	13	1	1216	
105	10	13	1	1432	
106	7	4	1	1086	
107	4	7	1	1109	
