0	8	12	8	7431	
1	15	5	2	2628	
2	6	15	4	2079	
3	6	1	3	2359	
4	12	15	7	2499	
5	1	8	3	5157	
6	6	1	6	1949	
7	5	7	8	1999	
8	11	3	3	1658	
9	9	5	2	1619	
10	1	12	1	4169	
11	14	3	3	2149	
12	15	7	3	1228	
13	9	0	4	1408	
14	14	7	2	1799	
15	9	3	3	5218	
16	9	4	5	1798	
17	13	1	4	3729	
18	14	6	5	1608	
19	14	6	2	2349	
20	15	1	3	1598	
21	6	8	4	8389	
22	6	4	8	1918	
23	10	5	2	1417	
24	13	15	7	2278	
25	8	15	3	1630	
26	4	8	4	1469	
27	11	2	2	1608	
28	4	2	7	1917	
29	2	7	6	1498	
30	15	2	2	1408	
31	9	13	4	1619	
32	7	9	2	2188	
33	12	10	6	2539	
34	8	11	6	1228	
35	5	14	3	1518	
36	1	2	6	3579	
37	4	3	6	14108	
38	9	13	4	31308	
39	2	9	4	1119	
40	6	3	7	1449	
41	15	3	3	1278	
42	9	10	9	1988	
43	10	6	3	3029	
44	2	14	2	2259	
45	1	14	7	1929	
46	12	3	2	1748	
47	9	2	4	1928	
48	3	10	2	1427	
49	2	6	8	1791	
50	8	3	6	1298	
51	10	0	6	698	
52	7	11	2	1199	
53	6	8	7	1769	
54	4	15	3	2178	
55	12	9	3	1918	
56	11	6	3	6138	
57	13	4	6	34258	
58	5	11	7	1268	
59	8	12	3	1298	
60	13	11	2	818	
61	14	13	8	1419	
62	11	9	3	1569	
63	3	1	7	1669	
64	6	5	7	1577	
65	2	0	6	1178	
66	3	7	6	2668	
67	13	3	3	1399	
68	12	15	4	1519	
69	3	1	5	1628	
70	14	12	7	2048	
71	10	11	7	8658	
72	6	10	7	2409	
73	0	4	4	1540	
74	6	12	8	3089	
75	5	4	7	1547	
76	6	12	2	1389	
77	2	5	6	2528	
78	1	14	2	1999	
79	8	3	1	3899	
80	6	0	7	2599	
81	11	8	7	3078	
82	12	5	2	1529	
83	1	15	4	2118	
84	7	12	2	3048	
85	15	3	2	2778	
86	9	8	2	1459	
87	5	3	7	1497	
88	11	3	3	1329	
89	0	2	8	2048	
90	9	15	7	1068	
91	1	2	7	1008	
92	14	3	3	1209	
93	7	10	3	1258	
94	11	14	7	1419	
95	11	10	8	1289	
96	13	7	3	1319	
97	15	13	7	1620	
98	13	2	3	2819	
99	3	0	3	2227	
100	12	2	3	1548	
101	13	12	6	2129	
102	0	11	1	1468	
103	14	11	7	1538	
104	10	4	4	1099	
105	10	3	3	1449	
106	1	9	3	1578	
107	4	11	3	2817	
108	0	4	7	4348	
109	4	15	3	1258	
110	3	6	8	1759	
111	5	12	3	1328	
112	12	1	3	1378	
113	13	12	8	1598	
114	6	11	2	1708	
115	4	10	4	1399	
116	8	14	8	2019	
117	1	4	6	1547	
118	12	4	3	1377	
119	12	11	7	1678	
120	10	13	2	1998	
121	2	3	8	1660	
122	0	7	5	1469	
123	15	11	8	2378	
124	6	9	3	1878	
125	3	2	9	1358	
126	0	8	2	1878	
127	4	5	7	2048	
128	0	9	2	1597	
129	2	8	7	1518	
130	3	4	7	1928	
131	11	4	2	1337	
132	15	7	5	1068	
133	11	0	2	1497	
134	7	6	8	2038	
135	7	3	6	1378	
136	5	6	5	1279	
137	15	11	8	3547	
138	11	12	6	1138	
139	5	3	8	2078	
140	0	12	2	1297	
141	7	12	4	1589	
142	5	14	7	3149	
143	11	1	2	1748	
144	10	12	7	1327	
145	9	1	5	1159	
146	1	8	3	1519	
147	8	0	2	4219	
148	2	10	4	1709	
149	9	11	6	1439	
150	2	12	2	1988	
151	4	8	5	2858	
152	0	10	4	4299	
153	15	14	7	2758	
154	3	12	3	2838	
155	8	13	6	1958	
156	11	7	3	1819	
157	8	2	4	2149	
158	4	13	2	1489	
159	11	1	1	2209	
160	2	14	5	4128	
161	1	7	6	3008	
162	3	9	3	1488	
163	6	7	7	2217	
164	2	11	3	3147	
165	2	13	5	4038	
166	15	8	7	3129	
167	14	15	8	2728	
168	14	9	4	1839	
169	15	0	3	1280	
170	10	9	6	649	
171	7	5	7	1619	
172	1	7	7	1928	
173	8	7	2	1888	
174	14	4	3	1669	
175	15	10	8	1977	
176	13	5	3	1638	
177	7	4	5	2558	
178	13	1	3	1868	
179	10	15	7	2578	
180	5	15	2	2468	
181	4	6	7	2069	
182	8	13	6	2049	
183	10	2	3	1799	
184	10	1	4	1619	
185	10	13	2	3028	
186	15	0	3	1708	
187	5	9	2	2768	
188	15	2	4	3719	
189	10	1	3	3108	
190	0	1	4	1718	
191	3	13	2	3496	
192	4	1	4	1748	
193	0	5	2	3331	
194	4	9	3	1878	
195	7	13	4	2579	
196	13	0	2	2449	
197	6	0	4	1948	
198	14	0	2	1978	
199	12	14	5	2418	
200	4	2	2	1708	
201	12	4	4	1568	
202	14	7	3	3238	
203	3	0	5	2648	
204	9	14	3	2938	
205	5	1	8	2467	
206	9	6	2	1739	
207	13	6	5	1388	
208	8	5	3	2377	
209	1	0	7	2469	
210	2	5	7	1647	
211	12	0	2	1749	
212	5	8	5	2377	
213	14	10	9	2987	
214	10	8	8	2228	
215	8	14	7	1888	
216	8	10	6	2788	
217	11	13	7	2270	
218	7	8	2	1868	
219	5	11	3	1919	
220	7	10	4	2049	
221	13	6	2	4497	
222	5	10	2	1458	
223	0	13	3	1777	
224	5	13	1	1279	
225	6	2	9	1999	
226	0	7	7	1849	
227	7	2	8	4847	
228	9	8	6	2249	
229	0	14	6	6048	
230	14	13	6	22438	
231	4	14	3	1948	
232	6	15	7	1518	
233	14	10	8	1647	
234	7	4	4	1687	
235	7	9	7	1778	
236	1	5	2	1558	
237	5	0	7	1528	
238	9	15	4	1369	
239	12	9	7	1287	
