0.000	3.500	3.000	6.000	1.500	5.500	2.500	5.500	2.500	6.000	6.500	7.000	4.000	6.500	5.500	8.000	
3.500	0.000	6.000	2.000	2.500	1.500	7.000	4.000	6.500	2.500	7.500	6.500	6.500	3.000	7.500	6.500	
3.000	6.000	0.000	2.000	4.000	5.500	2.500	5.500	7.000	8.000	3.000	6.500	6.500	8.000	3.000	6.500	
6.000	2.000	2.000	0.000	7.000	4.000	4.000	1.000	7.000	6.500	6.000	2.000	8.000	6.500	7.000	3.000	
1.500	2.500	4.000	7.000	0.000	2.000	1.500	4.000	2.000	6.500	7.000	8.000	2.500	6.500	7.000	8.000	
5.500	1.500	5.500	4.000	2.000	0.000	4.000	1.500	6.500	2.000	7.000	7.000	6.500	2.500	7.500	5.500	
2.500	7.000	2.500	4.000	1.500	4.000	0.000	2.500	6.500	7.500	2.500	7.000	6.000	8.000	4.000	6.500	
5.500	4.000	5.500	1.000	4.000	1.500	2.500	0.000	8.000	7.000	6.000	3.000	8.000	6.000	6.000	4.000	
2.500	6.500	7.000	7.000	2.000	6.500	6.500	8.000	0.000	2.000	1.000	6.000	1.000	2.500	2.500	6.500	
6.000	2.500	8.000	6.500	6.500	2.000	7.500	7.000	2.000	0.000	5.500	1.500	1.000	1.500	5.500	3.000	
6.500	7.500	3.000	6.000	7.000	7.000	2.500	6.000	1.000	5.500	0.000	3.500	2.500	5.000	1.000	5.500	
7.000	6.500	6.500	2.000	8.000	7.000	7.000	3.000	6.000	1.500	3.500	0.000	6.500	4.000	5.000	1.000	
4.000	6.500	6.500	8.000	2.500	6.500	6.000	8.000	1.000	1.000	2.500	6.500	0.000	2.000	2.000	6.000	
6.500	3.000	8.000	6.500	6.500	2.500	8.000	6.000	2.500	1.500	5.000	4.000	2.000	0.000	5.000	2.000	
5.500	7.500	3.000	7.000	7.000	7.500	4.000	6.000	2.500	5.500	1.000	5.000	2.000	5.000	0.000	2.000	
8.000	6.500	6.500	3.000	8.000	5.500	6.500	4.000	6.500	3.000	5.500	1.000	6.000	2.000	2.000	0.000	
