0.000	344.113	393.944	529.207	140.922	120.266	376.674	268.263	239.718	393.203	137.251	665.542	194.776	230.262	483.277	508.145	
344.113	0.000	222.144	182.733	344.307	118.252	389.155	239.923	306.986	765.640	405.885	563.554	394.201	434.712	777.371	627.230	
393.944	222.144	0.000	422.851	356.945	235.677	194.748	338.095	306.714	463.623	523.129	563.340	277.890	434.192	474.039	744.470	
529.207	182.733	422.851	0.000	448.082	195.620	662.062	251.129	519.165	255.939	547.795	581.219	541.262	329.351	332.794	284.139	
140.922	344.307	356.945	448.082	0.000	171.095	204.389	329.643	360.675	293.412	256.999	616.978	128.492	490.676	303.860	478.353	
120.266	118.252	235.677	195.620	171.095	0.000	309.068	239.799	284.445	467.992	441.174	567.177	378.406	260.975	569.323	181.903	
376.674	389.155	194.748	662.062	204.389	309.068	0.000	310.282	278.675	473.671	634.392	469.025	302.614	390.723	371.481	523.305	
268.263	239.923	338.095	251.129	329.643	239.799	310.282	0.000	541.924	689.458	323.380	798.966	427.297	670.157	700.734	332.352	
239.718	306.986	306.714	519.165	360.675	284.445	278.675	541.924	0.000	244.259	117.238	362.692	176.355	144.703	346.359	505.449	
393.203	765.640	463.623	255.939	293.412	467.992	473.671	689.458	244.259	0.000	279.349	183.670	324.809	252.649	230.745	234.191	
137.251	405.885	523.129	547.795	256.999	441.174	634.392	323.380	117.238	279.349	0.000	398.110	253.705	307.644	436.989	452.390	
665.542	563.554	563.340	581.219	616.978	567.177	469.025	798.966	362.692	183.670	398.110	0.000	580.572	348.496	227.182	454.066	
194.776	394.201	277.890	541.262	128.492	378.406	302.614	427.297	176.355	324.809	253.705	580.572	0.000	244.250	375.965	492.871	
230.262	434.712	434.192	329.351	490.676	260.975	390.723	670.157	144.703	252.649	307.644	348.496	244.250	0.000	354.304	315.433	
483.277	777.371	474.039	332.794	303.860	569.323	371.481	700.734	346.359	230.745	436.989	227.182	375.965	354.304	0.000	193.760	
508.145	627.230	744.470	284.139	478.353	181.903	523.305	332.352	505.449	234.191	452.390	454.066	492.871	315.433	193.760	0.000	
