0.000	6.500	8.000	8.000	5.000	8.000	8.000	5.000	5.000	8.000	8.000	8.000	8.000	8.000	8.000	8.000	
6.500	0.000	8.000	8.000	8.000	7.000	8.000	8.000	8.000	6.000	8.000	5.500	5.000	8.000	8.000	8.000	
8.000	8.000	0.000	3.000	8.000	8.000	2.500	5.000	8.000	8.000	4.500	5.500	8.000	7.500	8.000	5.500	
8.000	8.000	3.000	0.000	8.000	8.000	8.000	8.000	8.000	8.000	5.500	5.500	8.000	8.000	7.500	8.000	
5.000	8.000	8.000	8.000	0.000	5.500	6.500	8.000	8.000	8.000	8.000	5.500	6.500	8.000	8.000	8.000	
8.000	7.000	8.000	8.000	5.500	0.000	8.000	5.500	8.000	5.000	8.000	8.000	8.000	8.000	8.000	8.000	
8.000	8.000	2.500	8.000	6.500	8.000	0.000	5.000	8.000	8.000	4.000	8.000	7.000	8.000	0.000	5.000	
5.000	8.000	5.000	8.000	8.000	5.500	5.000	0.000	8.000	8.000	8.000	8.000	8.000	8.000	8.000	2.500	
5.000	8.000	8.000	8.000	8.000	8.000	8.000	8.000	0.000	5.500	6.500	6.000	8.000	8.000	8.000	8.000	
8.000	6.000	8.000	8.000	8.000	5.000	8.000	8.000	5.500	0.000	8.000	8.000	8.000	5.500	8.000	8.000	
8.000	8.000	4.500	5.500	8.000	8.000	4.000	8.000	6.500	8.000	0.000	2.500	7.000	8.000	7.500	5.000	
8.000	5.500	5.500	5.500	5.500	8.000	8.000	8.000	6.000	8.000	2.500	0.000	8.000	6.500	8.000	8.000	
8.000	5.000	8.000	8.000	6.500	8.000	7.000	8.000	8.000	8.000	7.000	8.000	0.000	5.000	8.000	8.000	
8.000	8.000	7.500	8.000	8.000	8.000	8.000	8.000	8.000	5.500	8.000	6.500	5.000	0.000	8.000	8.000	
8.000	8.000	8.000	7.500	8.000	8.000	0.000	8.000	8.000	8.000	7.500	8.000	8.000	8.000	0.000	3.500	
8.000	8.000	5.500	8.000	8.000	8.000	5.000	2.500	8.000	8.000	5.000	8.000	8.000	8.000	3.500	0.000	
